movie_title,username,numeric_rating,likes,language,comment,cleaned_comment,sentiment
The Banshees of Inisherin,midorifer,3.5,0,pt,"Se todos fizessem terapia, dedos seriam poupados.","['se', 'todos', 'fizessem', 'terapia', 'dedos', 'seriam', 'poupados']",0
The Banshees of Inisherin,geraldodoug,3.5,0,pt,uma bela história retratando simplesmente o fim de uma amizade,"['uma', 'bela', 'história', 'retratando', 'simplesmente', 'o', 'fim', 'de', 'uma', 'amizade']",0
The Banshees of Inisherin,vitenci,4.0,0,pt,Eu e meu mano no dia mais fraco,"['eu', 'e', 'meu', 'mano', 'no', 'dia', 'mais', 'fraco']",0
The Hunt,pvba,4.0,0,pt,"Impressionante o quanto esse filme conseguiu me deixa indignado, puto, cheio de odio. A injustiça que acomete o personagem é tão agressiva e atravessa desde antes, até muito tempo depois do julgamento o qual foi inocentado. Injustiça que destrói o personagem que sem apoio, a maior parte do tempo, não reage, exceto poucos momentos do filme que trazem um grande alivio e paz.","['impressionante', 'o', 'quanto', 'esse', 'filme', 'conseguiu', 'me', 'deixa', 'indignado', 'puto', 'cheio', 'de', 'odio', 'a', 'injustiça', 'que', 'acomete', 'o', 'personagem', 'é', 'tão', 'agressiva', 'e', 'atravessa', 'desde', 'antes', 'até', 'muito', 'tempo', 'depois', 'do', 'julgamento', 'o', 'qual', 'foi', 'inocentado', 'injustiça', 'que', 'destrói', 'o', 'personagem', 'que', 'sem', 'apoio', 'a', 'maior', 'parte', 'do', 'tempo', 'não', 'reage', 'exceto', 'poucos', 'momentos', 'do', 'filme', 'que', 'trazem', 'um', 'grande', 'alivio', 'e', 'paz']",1
The Hunt,zeusmaioral,5.0,0,pt,"Era só ter chutado essa criança, os polícias fdp manipularam a menina pra falar E o cara quase se fode","['era', 'só', 'ter', 'chutado', 'essa', 'criança', 'os', 'polícias', 'fdp', 'manipularam', 'a', 'menina', 'pra', 'falar', 'e', 'o', 'cara', 'quase', 'se', 'fode']",-1
The Hunt,dante_0,5.0,0,pt,Devastador.,['devastador'],0
The Hunt,titawho,4.5,0,pt,"espero que todo mundo que assistiu esteja lembrado que isso representa 0,00003% dos casos de abuso sexual","['espero', 'que', 'todo', 'mundo', 'que', 'assistiu', 'esteja', 'lembrado', 'que', 'isso', 'representa', '0,00003', 'dos', 'casos', 'de', 'abuso', 'sexual']",0
The Hunt,brunu_u,4.5,0,pt,"A inquietude a desconfiança que vai crescendo até o último momento do filme, é agoniante, esse filme não vai sair da minha cabeça tão cedo","['a', 'inquietude', 'a', 'desconfiança', 'que', 'vai', 'crescendo', 'até', 'o', 'último', 'momento', 'do', 'filme', 'é', 'agoniante', 'esse', 'filme', 'não', 'vai', 'sair', 'da', 'minha', 'cabeça', 'tão', 'cedo']",0
The Hunt,angelxz0,5.0,1,pt,não consigo descrever o ódio que eu sinto vendo esse filme,"['não', 'consigo', 'descrever', 'o', 'ódio', 'que', 'eu', 'sinto', 'vendo', 'esse', 'filme']",-1
The Hunt,rislim,4.5,1,pt,"Se eu fosse mãe de uma criança e ouvisse toda essa história, eu também iria acreditar no meu filho e ficar com um ódio mortal da pessoa que fez mal para ele. Mas assistindo o filme eu só consegui sentir ódio por essas crianças e os adultos fazendo coisas ruins por causa de uma mentira MUITO pesada, fizeram mal até com um bicho que não tinha nada haver com a história. No final parece que tá tudo bem, mas sempre vão se lembrar do que aconteceu pq a mentira ainda está na cabeça das pessoas.","['se', 'eu', 'fosse', 'mãe', 'de', 'uma', 'criança', 'e', 'ouvisse', 'toda', 'essa', 'história', 'eu', 'também', 'iria', 'acreditar', 'no', 'meu', 'filho', 'e', 'ficar', 'com', 'um', 'ódio', 'mortal', 'da', 'pessoa', 'que', 'fez', 'mal', 'para', 'ele', 'mas', 'assistindo', 'o', 'filme', 'eu', 'só', 'consegui', 'sentir', 'ódio', 'por', 'essas', 'crianças', 'e', 'os', 'adultos', 'fazendo', 'coisas', 'ruins', 'por', 'causa', 'de', 'uma', 'mentira', 'muito', 'pesada', 'fizeram', 'mal', 'até', 'com', 'um', 'bicho', 'que', 'não', 'tinha', 'nada', 'haver', 'com', 'a', 'história', 'no', 'final', 'parece', 'que', 'tá', 'tudo', 'bem', 'mas', 'sempre', 'vão', 'se', 'lembrar', 'do', 'que', 'aconteceu', 'pq', 'a', 'mentira', 'ainda', 'está', 'na', 'cabeça', 'das', 'pessoas']",-1
The Hunt,psicologososus2,5.0,0,pt,"Pois é amigos, Mads Mikkelsen se mostrando o excelente ator que é. Não tenho muito o que falar, só assista, só pelo fato dele ser capaz de transmitir tudo que está sentindo e pensando com um olhar já merece.","['pois', 'é', 'amigos', 'mads', 'mikkelsen', 'se', 'mostrando', 'o', 'excelente', 'ator', 'que', 'é', 'não', 'tenho', 'muito', 'o', 'que', 'falar', 'só', 'assista', 'só', 'pelo', 'fato', 'dele', 'ser', 'capaz', 'de', 'transmitir', 'tudo', 'que', 'está', 'sentindo', 'e', 'pensando', 'com', 'um', 'olhar', 'já', 'merece']",1
The Hunt,marxraul,4.5,0,pt,Fechado com o filho dele! Kkk,"['fechado', 'com', 'o', 'filho', 'dele', 'kkk']",0
The Hunt,dudahott,3.5,0,pt,"Nenhuma crítica ao filme em si, as atuações são absurdas, o desenvolvimento excelente! Mas acho bizarro que as pessoas ao avaliarem esse filme xingam a Klara, por isso acho esse filme polêmico demais","['nenhuma', 'crítica', 'ao', 'filme', 'em', 'si', 'as', 'atuações', 'são', 'absurdas', 'o', 'desenvolvimento', 'excelente', 'mas', 'acho', 'bizarro', 'que', 'as', 'pessoas', 'ao', 'avaliarem', 'esse', 'filme', 'xingam', 'a', 'klara', 'por', 'isso', 'acho', 'esse', 'filme', 'polêmico', 'demais']",1
The Hunt,ju8wlq,4.5,0,pt,mads ensanguentado hmmm...hhhm,"['mads', 'ensanguentado', 'hmmm...hhhm']",0
The Hunt,ricsmt,4.5,0,pt,puta merda mataro a cachorra,"['puta', 'merda', 'mataro', 'a', 'cachorra']",-1
The Hunt,moonkaslo,3.5,0,pt,"A Caça é um filme angustiante porque nos joga dentro de uma realidade onde a verdade não tem força suficiente para apagar a sombra de uma acusação. Desde o início, sabemos que Lucas é inocente. E mesmo assim, assistir à destruição da vida dele é sufocante — porque não há defesa contra o olhar desconfiado, contra o silêncio constrangedor, contra a dúvida que se instala e nunca mais vai embora. O mais doloroso é que a acusação parte de Clara,…","['a', 'caça', 'é', 'um', 'filme', 'angustiante', 'porque', 'nos', 'joga', 'dentro', 'de', 'uma', 'realidade', 'onde', 'a', 'verdade', 'não', 'tem', 'força', 'suficiente', 'para', 'apagar', 'a', 'sombra', 'de', 'uma', 'acusação', 'desde', 'o', 'início', 'sabemos', 'que', 'lucas', 'é', 'inocente', 'e', 'mesmo', 'assim', 'assistir', 'à', 'destruição', 'da', 'vida', 'dele', 'é', 'sufocante', '—', 'porque', 'não', 'há', 'defesa', 'contra', 'o', 'olhar', 'desconfiado', 'contra', 'o', 'silêncio', 'constrangedor', 'contra', 'a', 'dúvida', 'que', 'se', 'instala', 'e', 'nunca', 'mais', 'vai', 'embora', 'o', 'mais', 'doloroso', 'é', 'que', 'a', 'acusação', 'parte', 'de', 'clara']",1
The Hunt,anastrid,3.0,0,pt,"o diretor desse filme tava pocasidea com o Mike middseln, que angústia mds","['o', 'diretor', 'desse', 'filme', 'tava', 'pocasidea', 'com', 'o', 'mike', 'middseln', 'que', 'angústia', 'mds']",-1
The Hunt,antoniocorreia,5.0,0,pt,Criança filha da puta,"['criança', 'filha', 'da', 'puta']",-1
The Hunt,marticlown,0.0,0,pt,complicao,['complicao'],0
The Hunt,samuelflorence,3.5,0,pt,"desconfortável demais esse, tá maluco.","['desconfortável', 'demais', 'esse', 'tá', 'maluco']",0
The Hunt,andredias6,5.0,0,pt,"1- Esse tema de ser acusado por algo que não fez e ter sua vida destruída é muito triste. Mesmo absolvido na justiça isso sempre será lembrado. Devia existir uma punição severa para acusações falsas - apesar de no caso do filme ser uma criança, o que torna as coisas mais difíceis. 2- A diretora da escolinha é uma néscia. Ao invés de tratar o caso em silêncio, ela já o o julga culpado e falta sair pregando fotos do…","['1', 'esse', 'tema', 'de', 'ser', 'acusado', 'por', 'algo', 'que', 'não', 'fez', 'e', 'ter', 'sua', 'vida', 'destruída', 'é', 'muito', 'triste', 'mesmo', 'absolvido', 'na', 'justiça', 'isso', 'sempre', 'será', 'lembrado', 'devia', 'existir', 'uma', 'punição', 'severa', 'para', 'acusações', 'falsas', 'apesar', 'de', 'no', 'caso', 'do', 'filme', 'ser', 'uma', 'criança', 'o', 'que', 'torna', 'as', 'coisas', 'mais', 'difíceis', '2', 'a', 'diretora', 'da', 'escolinha', 'é', 'uma', 'néscia', 'ao', 'invés', 'de', 'tratar', 'o', 'caso', 'em', 'silêncio', 'ela', 'já', 'o', 'o', 'julga', 'culpado', 'e', 'falta', 'sair', 'pregando', 'fotos', 'do']",-1
The Hunt,surihcato,4.5,1,pt,"Nunca chorei tanto assistindo um filme, que mentira desgraçada.","['nunca', 'chorei', 'tanto', 'assistindo', 'um', 'filme', 'que', 'mentira', 'desgraçada']",-1
The Hunt,cocoleeeeeee,4.0,0,pt,"Mads Mikkelsen é extremamente cirúrgico nessa atuação, que profissional","['mads', 'mikkelsen', 'é', 'extremamente', 'cirúrgico', 'nessa', 'atuação', 'que', 'profissional']",0
The Hunt,martim__costaa,3.0,0,pt,"Não gostei do filme em si , não me acrescentou e apenas senti-me incomodado pelo comportamento dos personagens de resto n tenho muito a dizer do filme","['não', 'gostei', 'do', 'filme', 'em', 'si', 'não', 'me', 'acrescentou', 'e', 'apenas', 'senti-me', 'incomodado', 'pelo', 'comportamento', 'dos', 'personagens', 'de', 'resto', 'n', 'tenho', 'muito', 'a', 'dizer', 'do', 'filme']",0
The Hunt,starrrling,3.5,0,pt,"Estou decepcionada porque achei que ele ia botar fogo na cidade toda, e ele só sofreu do início ao fim.","['estou', 'decepcionada', 'porque', 'achei', 'que', 'ele', 'ia', 'botar', 'fogo', 'na', 'cidade', 'toda', 'e', 'ele', 'só', 'sofreu', 'do', 'início', 'ao', 'fim']",0
The Hunt,feligozado,3.5,0,pt,se eu fosse o lukas enchia todo mundo dessa cidade com um processo por tudo que fizeram ele sofrer. O filme é todo mal dirigido que incomoda em muitas cenas,"['se', 'eu', 'fosse', 'o', 'lukas', 'enchia', 'todo', 'mundo', 'dessa', 'cidade', 'com', 'um', 'processo', 'por', 'tudo', 'que', 'fizeram', 'ele', 'sofrer', 'o', 'filme', 'é', 'todo', 'mal', 'dirigido', 'que', 'incomoda', 'em', 'muitas', 'cenas']",-1
The Hunt,victorthehugo_,4.0,5,pt,Sem palavras para essa pedrada. Simplesmente impecável nas mãos do Mads Mikkelsen .,"['sem', 'palavras', 'para', 'essa', 'pedrada', 'simplesmente', 'impecável', 'nas', 'mãos', 'do', 'mads', 'mikkelsen']",1
The Hunt,karythawaleska,5.0,0,pt,Que ódio dessa criança vagabunda,"['que', 'ódio', 'dessa', 'criança', 'vagabunda']",-1
The Hunt,kauajkkj,4.0,1,pt,"o final desse filme é impecável, é até engraçado como ele meio que relata o que acontece na vida real, visto que muitas pessoas teorizam que o Lucas não é inocente. na minha opinião pra ser um filme nota 5, ele só precisava ter trabalhado um pouco mais o irmão da Klara, pra tirar um pouco desse sentimento que algumas pessoas podem ter tido de que ela é a “vilã” do filme, quando, na verdade, todos são vítimas, a não ser o irmão, que expôs a mesma à pornografia.","['o', 'final', 'desse', 'filme', 'é', 'impecável', 'é', 'até', 'engraçado', 'como', 'ele', 'meio', 'que', 'relata', 'o', 'que', 'acontece', 'na', 'vida', 'real', 'visto', 'que', 'muitas', 'pessoas', 'teorizam', 'que', 'o', 'lucas', 'não', 'é', 'inocente', 'na', 'minha', 'opinião', 'pra', 'ser', 'um', 'filme', 'nota', '5', 'ele', 'só', 'precisava', 'ter', 'trabalhado', 'um', 'pouco', 'mais', 'o', 'irmão', 'da', 'klara', 'pra', 'tirar', 'um', 'pouco', 'desse', 'sentimento', 'que', 'algumas', 'pessoas', 'podem', 'ter', 'tido', 'de', 'que', 'ela', 'é', 'a', 'vilã', 'do', 'filme', 'quando', 'na', 'verdade', 'todos', 'são', 'vítimas', 'a', 'não', 'ser', 'o', 'irmão', 'que', 'expôs', 'a', 'mesma', 'à', 'pornografia']",1
The Hunt,joanaquintelaa,5.0,0,pt,"Filme muito bom!! Ele é o tipo de filme com cada reviravolta todas muito bem pensadas e MUITO bem construída. Não é aquele filme que vai te dar um mix de emoções, mas sim um sentimento muito bem construído a medida que a narrativa se desenrola. O final me pegou demais. Me trouxe a tona que por mais que todos ajam de forma agradável com o Lukas, por trás ainda nutrem opiniões acerca dele. Final perfeito.","['filme', 'muito', 'bom', 'ele', 'é', 'o', 'tipo', 'de', 'filme', 'com', 'cada', 'reviravolta', 'todas', 'muito', 'bem', 'pensadas', 'e', 'muito', 'bem', 'construída', 'não', 'é', 'aquele', 'filme', 'que', 'vai', 'te', 'dar', 'um', 'mix', 'de', 'emoções', 'mas', 'sim', 'um', 'sentimento', 'muito', 'bem', 'construído', 'a', 'medida', 'que', 'a', 'narrativa', 'se', 'desenrola', 'o', 'final', 'me', 'pegou', 'demais', 'me', 'trouxe', 'a', 'tona', 'que', 'por', 'mais', 'que', 'todos', 'ajam', 'de', 'forma', 'agradável', 'com', 'o', 'lukas', 'por', 'trás', 'ainda', 'nutrem', 'opiniões', 'acerca', 'dele', 'final', 'perfeito']",1
The Hunt,softmokka,4.5,0,pt,"Nossa, a raiva que esse filme me deu não ta escrito, digo isso de uma forma boa, pq é isso que o filme procura. Além de uma direção otima, o roteiro é perfeito, muito bem escrito","['nossa', 'a', 'raiva', 'que', 'esse', 'filme', 'me', 'deu', 'não', 'ta', 'escrito', 'digo', 'isso', 'de', 'uma', 'forma', 'boa', 'pq', 'é', 'isso', 'que', 'o', 'filme', 'procura', 'além', 'de', 'uma', 'direção', 'otima', 'o', 'roteiro', 'é', 'perfeito', 'muito', 'bem', 'escrito']",1
The Hunt,chicola,3.5,2,pt,Não existem psicólogos em pequenopolis,"['não', 'existem', 'psicólogos', 'em', 'pequenopolis']",0
The Hunt,guilves,4.5,0,pt,"É consenso geral que não devemos apenas seguir a maioria, que antes de julgar ou tomar qualquer atitude, devemos sempre ter certeza dos fatos. No entanto, algumas questões despertam nossos piores sentimentos e controlar o racional se torna uma tarefa árdua. É aí que o tema do filme se mostra tão assertivo. O anseio por justiça levou indivíduos que acreditavam estar certos a adotar as ações mais injustas e absurdas possíveis. É angustiante ver uma vida sendo lentamente destruída por…","['é', 'consenso', 'geral', 'que', 'não', 'devemos', 'apenas', 'seguir', 'a', 'maioria', 'que', 'antes', 'de', 'julgar', 'ou', 'tomar', 'qualquer', 'atitude', 'devemos', 'sempre', 'ter', 'certeza', 'dos', 'fatos', 'no', 'entanto', 'algumas', 'questões', 'despertam', 'nossos', 'piores', 'sentimentos', 'e', 'controlar', 'o', 'racional', 'se', 'torna', 'uma', 'tarefa', 'árdua', 'é', 'aí', 'que', 'o', 'tema', 'do', 'filme', 'se', 'mostra', 'tão', 'assertivo', 'o', 'anseio', 'por', 'justiça', 'levou', 'indivíduos', 'que', 'acreditavam', 'estar', 'certos', 'a', 'adotar', 'as', 'ações', 'mais', 'injustas', 'e', 'absurdas', 'possíveis', 'é', 'angustiante', 'ver', 'uma', 'vida', 'sendo', 'lentamente', 'destruída', 'por']",-1
The Hunt,guzini,4.0,0,pt,"Acho que essa foi a primeira vez que senti tanto ódio assistindo um filme. Ambos os lados são entendíveis — claro que estamos do lado do protagonista já que observamos a verdade —,mas, pensando em uma abordagem geral da situação, faz sentido o que aconteceu com o Lucas. Ao mesmo tempo sinto que acontece um efeito domino de burrice que chega a dar ódio: tanto pela mãe, que não leva a explicação da criança a serio, quanto o pai, que simplesmente se guia com base no jeito que a mulher age, sem nem mesmo ter um julgamento próprio da situação.","['acho', 'que', 'essa', 'foi', 'a', 'primeira', 'vez', 'que', 'senti', 'tanto', 'ódio', 'assistindo', 'um', 'filme', 'ambos', 'os', 'lados', 'são', 'entendíveis', '—', 'claro', 'que', 'estamos', 'do', 'lado', 'do', 'protagonista', 'já', 'que', 'observamos', 'a', 'verdade', 'mas', 'pensando', 'em', 'uma', 'abordagem', 'geral', 'da', 'situação', 'faz', 'sentido', 'o', 'que', 'aconteceu', 'com', 'o', 'lucas', 'ao', 'mesmo', 'tempo', 'sinto', 'que', 'acontece', 'um', 'efeito', 'domino', 'de', 'burrice', 'que', 'chega', 'a', 'dar', 'ódio', 'tanto', 'pela', 'mãe', 'que', 'não', 'leva', 'a', 'explicação', 'da', 'criança', 'a', 'serio', 'quanto', 'o', 'pai', 'que', 'simplesmente', 'se', 'guia', 'com', 'base', 'no', 'jeito', 'que', 'a', 'mulher', 'age', 'sem', 'nem', 'mesmo', 'ter', 'um', 'julgamento', 'próprio', 'da', 'situação']",-1
The Hunt,br3nim,5.0,0,pt,"Um daqueles filmes do gênero ""protagonista só sofre do início ao fim"". Dito isso, excelente A direção é impecável colocando o expectador na perspectiva do Lucas, um inocente, mas que não tem como provar isso. E é frustrante demais a gente saber o lado certo, mas ver o protagonista sendo injustiçado e acusado falsamente o tempo inteiro, sem nem ter como se defender. Acho um filme muito importante pra alertar sobre essa tendência crescente do nosso tempo das pessoas irem…","['um', 'daqueles', 'filmes', 'do', 'gênero', 'protagonista', 'só', 'sofre', 'do', 'início', 'ao', 'fim', 'dito', 'isso', 'excelente', 'a', 'direção', 'é', 'impecável', 'colocando', 'o', 'expectador', 'na', 'perspectiva', 'do', 'lucas', 'um', 'inocente', 'mas', 'que', 'não', 'tem', 'como', 'provar', 'isso', 'e', 'é', 'frustrante', 'demais', 'a', 'gente', 'saber', 'o', 'lado', 'certo', 'mas', 'ver', 'o', 'protagonista', 'sendo', 'injustiçado', 'e', 'acusado', 'falsamente', 'o', 'tempo', 'inteiro', 'sem', 'nem', 'ter', 'como', 'se', 'defender', 'acho', 'um', 'filme', 'muito', 'importante', 'pra', 'alertar', 'sobre', 'essa', 'tendência', 'crescente', 'do', 'nosso', 'tempo', 'das', 'pessoas', 'irem']",1
The Hunt,ingmarx,4.0,0,pt,Um daqueles que te faz não querer ter filhos.,"['um', 'daqueles', 'que', 'te', 'faz', 'não', 'querer', 'ter', 'filhos']",0
The Hunt,arseling,5.0,0,pt,"Que filme angustiante, agonia do começo ao fim!! É bizarro como existem momentos felizes aqui, sim é um filme perturbador e pesado, mas existem momentos de felicidade genuína, e isso deixa muito, mas MUITO impactante toda a sequência de desgraça que acontece. A cena da igreja é incrível, a atuação do Mads Mikkelsen é perfeita!!! O final do filme fica bem em aberto, mas é claramente um final pessimista, não importa quem perdoou o Lucas, a imagem dele sempre estará atrelada ao crime que ele nunca cometeu, e é aí que mora o terror.","['que', 'filme', 'angustiante', 'agonia', 'do', 'começo', 'ao', 'fim', 'é', 'bizarro', 'como', 'existem', 'momentos', 'felizes', 'aqui', 'sim', 'é', 'um', 'filme', 'perturbador', 'e', 'pesado', 'mas', 'existem', 'momentos', 'de', 'felicidade', 'genuína', 'e', 'isso', 'deixa', 'muito', 'mas', 'muito', 'impactante', 'toda', 'a', 'sequência', 'de', 'desgraça', 'que', 'acontece', 'a', 'cena', 'da', 'igreja', 'é', 'incrível', 'a', 'atuação', 'do', 'mads', 'mikkelsen', 'é', 'perfeita', 'o', 'final', 'do', 'filme', 'fica', 'bem', 'em', 'aberto', 'mas', 'é', 'claramente', 'um', 'final', 'pessimista', 'não', 'importa', 'quem', 'perdoou', 'o', 'lucas', 'a', 'imagem', 'dele', 'sempre', 'estará', 'atrelada', 'ao', 'crime', 'que', 'ele', 'nunca', 'cometeu', 'e', 'é', 'aí', 'que', 'mora', 'o', 'terror']",1
The Hunt,bebobarcavelha,0.0,0,pt,Nem sei o que dizer sobre este caso! // O nosso passado sendo verdadeiro ou falso nunca é esquecjdo e por muito que sejas boa pessoa o mundo pode se virar contra ti! Neste caso vemos dois inocentes com falta de atenção cada um à sua maneira que por esse mesmo motivo acabam por chegar a um problema de grande dimensão. O roteiro é bom apesar de o filme ser lento. Sentes sempre que falta alguma peça na narrativa que…,"['nem', 'sei', 'o', 'que', 'dizer', 'sobre', 'este', 'caso', '//', 'o', 'nosso', 'passado', 'sendo', 'verdadeiro', 'ou', 'falso', 'nunca', 'é', 'esquecjdo', 'e', 'por', 'muito', 'que', 'sejas', 'boa', 'pessoa', 'o', 'mundo', 'pode', 'se', 'virar', 'contra', 'ti', 'neste', 'caso', 'vemos', 'dois', 'inocentes', 'com', 'falta', 'de', 'atenção', 'cada', 'um', 'à', 'sua', 'maneira', 'que', 'por', 'esse', 'mesmo', 'motivo', 'acabam', 'por', 'chegar', 'a', 'um', 'problema', 'de', 'grande', 'dimensão', 'o', 'roteiro', 'é', 'bom', 'apesar', 'de', 'o', 'filme', 'ser', 'lento', 'sentes', 'sempre', 'que', 'falta', 'alguma', 'peça', 'na', 'narrativa', 'que']",0
The Hunt,benja_in,4.0,0,pt,eu chorei tanto meu deus,"['eu', 'chorei', 'tanto', 'meu', 'deus']",0
The Hunt,navizinha,2.5,0,pt,não sei o que pensar,"['não', 'sei', 'o', 'que', 'pensar']",0
The Hunt,let_tiburcio,3.5,0,pt,"assisti esse filme para a aula de Psicologia do cotidiano. Olhando pela ótica da matéria é um filme muito bom, para entender o objetivo dela. Por outro lado, é um filme muito perigoso que pode ser muito mal interpretado e usado para fins horríveis.","['assisti', 'esse', 'filme', 'para', 'a', 'aula', 'de', 'psicologia', 'do', 'cotidiano', 'olhando', 'pela', 'ótica', 'da', 'matéria', 'é', 'um', 'filme', 'muito', 'bom', 'para', 'entender', 'o', 'objetivo', 'dela', 'por', 'outro', 'lado', 'é', 'um', 'filme', 'muito', 'perigoso', 'que', 'pode', 'ser', 'muito', 'mal', 'interpretado', 'e', 'usado', 'para', 'fins', 'horríveis']",-1
The Hunt,abgarat,5.0,2,pt,obra maestra,"['obra', 'maestra']",0
The Hunt,caiostuhl,4.0,0,pt,Muito bom!,"['muito', 'bom']",1
The Hunt,pequenanna,3.5,0,pt,nunca odiei tanto uma criança,"['nunca', 'odiei', 'tanto', 'uma', 'criança']",0
The Hunt,riangomes,5.0,0,pt,A verdade ou a mentira é desafiador.,"['a', 'verdade', 'ou', 'a', 'mentira', 'é', 'desafiador']",1
The Hunt,ashyzinha,4.0,0,pt,esse pode ser o filme mais triste que eu ja vi na minha vida. Super pesado mas a atuação do Mads estava impecável. Filmão!,"['esse', 'pode', 'ser', 'o', 'filme', 'mais', 'triste', 'que', 'eu', 'ja', 'vi', 'na', 'minha', 'vida', 'super', 'pesado', 'mas', 'a', 'atuação', 'do', 'mads', 'estava', 'impecável', 'filmão']",1
The Hunt,lanasnothere,5.0,0,pt,o filme mais anticoncepcional do mundo juro. quero um oscar pro mads mikkelsen na minha mesa agora.,"['o', 'filme', 'mais', 'anticoncepcional', 'do', 'mundo', 'juro', 'quero', 'um', 'oscar', 'pro', 'mads', 'mikkelsen', 'na', 'minha', 'mesa', 'agora']",0
The Hunt,wiu999,5.0,0,pt,muitos pensamentos e muitas camadas!,"['muitos', 'pensamentos', 'e', 'muitas', 'camadas']",0
The Hunt,feerols,3.0,0,pt,o filme balança balança a pica e não goza,"['o', 'filme', 'balança', 'balança', 'a', 'pica', 'e', 'não', 'goza']",0
The Hunt,isaaaaaaaaaaaaa,0.5,19,pt,"A premissa já é bizarra, quem teve a ideia de fazer um filme como esse? Os diretores podem expressar visões e opiniões através de filmes, obras podem impactar a nossa sociedade, elas mexem com as pessoas. Um assunto tão delicado como esse pode facilmente ser mal interpretado. Eu entendo que tentam transmitir a mensagem de que se dever ouvir todos os lados em uma situação antes de tirar conclusões precipitadas, mas criar uma narrativa onde a vítima, ainda mais uma criança, mentiu para “acabar com a vida” de um homem é totalmente desnecessário e ridículo, isso descredibiliza vítimas crianças.","['a', 'premissa', 'já', 'é', 'bizarra', 'quem', 'teve', 'a', 'ideia', 'de', 'fazer', 'um', 'filme', 'como', 'esse', 'os', 'diretores', 'podem', 'expressar', 'visões', 'e', 'opiniões', 'através', 'de', 'filmes', 'obras', 'podem', 'impactar', 'a', 'nossa', 'sociedade', 'elas', 'mexem', 'com', 'as', 'pessoas', 'um', 'assunto', 'tão', 'delicado', 'como', 'esse', 'pode', 'facilmente', 'ser', 'mal', 'interpretado', 'eu', 'entendo', 'que', 'tentam', 'transmitir', 'a', 'mensagem', 'de', 'que', 'se', 'dever', 'ouvir', 'todos', 'os', 'lados', 'em', 'uma', 'situação', 'antes', 'de', 'tirar', 'conclusões', 'precipitadas', 'mas', 'criar', 'uma', 'narrativa', 'onde', 'a', 'vítima', 'ainda', 'mais', 'uma', 'criança', 'mentiu', 'para', 'acabar', 'com', 'a', 'vida', 'de', 'um', 'homem', 'é', 'totalmente', 'desnecessário', 'e', 'ridículo', 'isso', 'descredibiliza', 'vítimas', 'crianças']",1
The Hunt,jayvasc,4.5,0,pt,"FUCK THEM KIDS! mds nunca odiei tanto uma criança, pirralha do crl","['fuck', 'them', 'kids', 'mds', 'nunca', 'odiei', 'tanto', 'uma', 'criança', 'pirralha', 'do', 'crl']",0
The Hunt,vitor9,5.0,0,pt,É implessionante como uma mentira mal contada consegue mudar a vida de uma pessoa em um estalar de dedos.,"['é', 'implessionante', 'como', 'uma', 'mentira', 'mal', 'contada', 'consegue', 'mudar', 'a', 'vida', 'de', 'uma', 'pessoa', 'em', 'um', 'estalar', 'de', 'dedos']",-1
The Hunt,lucascaly,2.0,0,pt,a criança fdp,"['a', 'criança', 'fdp']",-1
The Hunt,samaki,5.0,2,pt,Esse filme é um lembrete para que eu SEMPRE dê adivertência e diga para a direção/coordenação da escola TUDO o que acontecer comigo. Puta que pariu.,"['esse', 'filme', 'é', 'um', 'lembrete', 'para', 'que', 'eu', 'sempre', 'dê', 'adivertência', 'e', 'diga', 'para', 'a', 'direção/coordenação', 'da', 'escola', 'tudo', 'o', 'que', 'acontecer', 'comigo', 'puta', 'que', 'pariu']",-1
The Hunt,kominhas,4.5,0,pt,Só não dou 5 porquê tem mais de um final.,"['só', 'não', 'dou', '5', 'porquê', 'tem', 'mais', 'de', 'um', 'final']",0
The Hunt,matiasguanabaru,3.0,1,pt,Todo mundo no planeta Terra acreditaria numa criança,"['todo', 'mundo', 'no', 'planeta', 'terra', 'acreditaria', 'numa', 'criança']",0
The Hunt,anaszana,5.0,0,pt,"foi tipo quebrar um copo de vidro e ir mastigando os cacos por 2 horas, sem pressa. meu deus? eu nunca tinha sentido um desespero tão grande vendo um filme, eu cheguei a chorar de ÓDIO daquele capetinha loiro. Que pedrada!","['foi', 'tipo', 'quebrar', 'um', 'copo', 'de', 'vidro', 'e', 'ir', 'mastigando', 'os', 'cacos', 'por', '2', 'horas', 'sem', 'pressa', 'meu', 'deus', 'eu', 'nunca', 'tinha', 'sentido', 'um', 'desespero', 'tão', 'grande', 'vendo', 'um', 'filme', 'eu', 'cheguei', 'a', 'chorar', 'de', 'ódio', 'daquele', 'capetinha', 'loiro', 'que', 'pedrada']",-1
